service_id,row_zero_based,column_zero_based,t_enter,t_exit,start_distance_m,end_distance_m,elevation_m
S004,761,715,0.06757271103843995,0.07157920412138981,521.3019536380743,552.2107722910814,127.64614868164062
S004,762,715,0.0635662179554901,0.06757271103843995,490.39313498506726,521.3019536380743,127.2642822265625
S004,763,715,0.05955972487254025,0.0635662179554901,459.48431633206025,490.39313498506726,128.43751525878906
S004,764,715,0.055553231789590395,0.05955972487254025,428.57549767905317,459.48431633206025,133.56430053710938
S004,765,714,0.05154673870664054,0.054414798420490115,397.66667902604604,419.79284666093514,131.78041076660156
S004,765,715,0.054414798420490115,0.055553231789590395,419.79284666093514,428.57549767905317,146.40965270996094
S004,766,714,0.047540245623690684,0.05154673870664054,366.75786037303897,397.66667902604604,136.24497985839844
S004,767,714,0.04353375254074082,0.047540245623690684,335.84904172003183,366.75786037303897,148.1344757080078
S004,768,714,0.03952725945779097,0.04353375254074082,304.9402230670247,335.84904172003183,153.51010131835938
S004,769,714,0.03552076637484111,0.03952725945779097,274.03140441401763,304.9402230670247,154.50082397460938
S004,770,714,0.03151427329189126,0.03552076637484111,243.12258576101055,274.03140441401763,149.6065673828125
S004,771,714,0.0275077802089414,0.03151427329189126,212.21376710800345,243.12258576101055,148.6941375732422
S004,772,714,0.023501287125991546,0.0275077802089414,181.30494845499635,212.21376710800345,146.64341735839844
S004,773,714,0.01949479404304169,0.023501287125991546,150.39612980198928,181.30494845499635,142.61325073242188
S004,774,713,0.015488300960091836,0.016465459270264358,119.48731114898217,127.02577642998646,135.18157958984375
S004,774,714,0.016465459270264358,0.01949479404304169,127.02577642998646,150.39612980198928,140.734619140625
S004,775,713,0.01148180787714198,0.015488300960091836,88.57849249597508,119.48731114898217,133.6541290283203
S004,776,713,0.007475314794192125,0.01148180787714198,57.66967384296798,88.57849249597508,133.40194702148438
S004,777,713,0.0034688217112422686,0.007475314794192125,26.760855189960886,57.66967384296798,130.80474853515625
S004,778,713,0.0,0.0034688217112422686,0.0,26.760855189960886,128.7255401611328
S008,523,648,0.9971022643870437,1.0,8055.699322720015,8079.110448788476,248.2891845703125
S008,524,648,0.9931900005039059,0.9971022643870437,8024.091710703338,8055.699322720015,252.99481201171875
